,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,deposit
3096,36,0,0,1,203,0,0,25,0,255,1,88,1,1
3097,38,7,0,2,7005,1,0,25,0,696,1,202,2,1
3099,77,5,0,0,4112,0,0,26,0,1616,1,95,2,1
3100,30,3,1,0,255,0,0,27,0,143,1,-1,0,1
3101,81,5,0,2,243,0,0,27,0,340,1,92,1,1
3103,48,3,2,0,1180,0,0,27,0,142,1,238,3,1
3104,52,4,0,0,992,1,0,27,0,342,1,92,2,1
3105,38,10,2,0,70,0,0,27,0,164,4,92,4,1
3108,39,3,0,0,0,0,0,27,0,366,1,436,10,1
3109,44,2,0,0,2776,1,0,27,0,701,1,-1,0,1
3110,73,5,0,2,279,0,0,28,0,399,3,-1,0,1
3111,36,9,1,1,129,0,0,28,0,918,1,93,1,1
3112,48,0,0,1,157,0,0,28,0,417,4,-1,0,1
3113,52,4,0,0,659,0,0,28,0,390,4,93,1,1
3114,30,1,0,0,2493,0,0,28,0,293,2,-1,0,1
3115,36,0,0,1,3949,0,0,28,0,130,2,-1,0,1
3116,80,5,0,2,997,0,0,28,0,151,1,91,3,1
3117,33,2,0,1,1699,0,0,28,0,202,1,83,3,1
3118,56,2,0,1,1181,0,0,28,0,186,1,433,1,1
3119,54,3,0,0,0,0,0,28,0,161,1,98,2,1
3120,34,3,0,1,0,0,0,28,0,155,2,-1,0,1
3121,66,5,0,1,1948,0,0,28,0,216,1,91,4,1
3122,52,1,0,2,306,0,0,28,0,223,1,-1,0,1
3123,60,5,0,0,18967,1,0,29,0,177,2,-1,0,1
3124,28,3,1,0,261,1,1,29,0,254,3,142,6,1
3125,56,5,2,2,694,0,0,29,0,144,1,102,1,1
3126,36,2,0,1,202,0,0,29,0,313,1,120,3,1
3127,45,0,1,1,4831,0,0,29,0,479,11,-1,0,1
3129,33,8,1,0,278,0,0,1,1,563,5,-1,0,1
3130,77,5,0,1,7802,0,0,1,1,483,2,-1,0,1
3131,66,5,0,2,3629,0,0,2,1,474,1,172,2,1
3132,45,0,0,1,547,0,0,2,1,577,1,-1,0,1
3134,56,4,0,0,1989,0,0,3,1,336,2,281,2,1
3136,30,2,1,1,4060,0,0,3,1,179,1,93,1,1
3137,33,2,0,0,303,1,0,3,1,355,1,301,5,1
3138,72,5,0,2,2600,0,0,3,1,443,2,82,3,1
3139,44,2,0,1,1818,1,1,3,1,508,1,92,4,1
3140,37,3,1,0,728,0,0,3,1,129,1,174,2,1
3141,52,1,0,0,955,0,1,3,1,153,1,48,3,1
3142,37,2,1,0,265,1,1,3,1,140,1,366,2,1
3143,34,0,0,1,123,0,0,3,1,301,3,-1,0,1
3145,45,3,0,0,205,0,0,3,1,373,1,92,1,1
3146,68,5,0,1,2812,0,0,3,1,279,2,181,1,1
3147,53,0,0,1,6571,0,0,3,1,208,1,-1,0,1
3148,39,4,0,0,2758,0,0,4,1,658,3,-1,0,1
3149,55,0,2,1,2037,0,0,4,1,305,2,94,3,1
3150,32,9,1,1,0,0,0,4,1,233,3,276,2,1
3151,76,5,0,2,2223,0,0,4,1,429,1,-1,0,1
3152,35,3,2,0,1085,0,0,4,1,195,6,97,12,1
3153,55,3,0,0,602,0,0,4,1,390,2,150,6,1
3154,41,2,1,1,1646,1,0,4,1,261,1,184,6,1
3155,35,7,1,1,415,0,0,4,1,649,1,176,1,1
3156,80,5,0,0,2354,0,0,4,1,739,1,181,2,1
3157,38,2,0,0,318,0,0,4,1,383,1,181,5,1
3158,48,1,0,0,1730,1,0,4,1,489,1,178,2,1
3160,36,3,1,1,994,0,0,5,1,195,1,176,5,1
3161,29,10,1,1,19,0,0,5,1,110,2,64,2,1
3162,58,7,0,0,1625,0,0,5,1,286,2,-1,0,1
3163,46,1,0,0,1144,1,0,8,1,376,2,129,3,1
3164,23,3,1,1,897,1,0,8,1,190,2,280,8,1
3165,67,5,2,0,704,0,0,8,1,186,2,97,1,1
3166,30,0,0,1,1996,0,0,8,1,1133,3,101,1,1
3167,22,9,1,0,216,0,0,8,1,363,1,187,1,1
3168,45,3,0,0,1206,0,0,8,1,309,1,446,3,1
3169,40,0,0,1,1855,0,0,8,1,78,6,-1,0,1
3170,35,0,0,1,62,0,0,8,1,469,2,185,2,1
3171,33,9,0,0,1536,0,0,9,1,359,1,92,3,1
3172,60,2,0,0,824,1,0,9,1,127,1,558,7,1
3173,24,9,1,1,235,0,0,9,1,98,1,92,1,1
3175,65,8,0,1,2331,0,0,9,1,290,1,92,1,1
3176,27,0,1,1,390,0,0,9,1,120,2,104,2,1
3177,35,3,1,0,-32,0,1,9,1,63,4,182,5,1
3178,39,1,1,1,172,1,0,9,1,125,2,183,2,1
3179,53,3,0,0,10541,0,0,9,1,164,2,92,1,1
3180,23,9,1,0,480,0,0,9,1,742,2,182,1,1
3181,34,3,0,0,2374,1,0,9,1,243,2,92,3,1
3182,36,0,1,1,479,0,0,9,1,629,2,-1,0,1
3183,52,7,0,0,94,0,0,10,1,153,1,92,13,1
3185,61,5,0,1,2557,1,0,10,1,158,2,92,5,1
3186,58,2,0,0,589,1,0,10,1,511,3,183,6,1
3187,48,7,2,0,201,0,0,10,1,406,2,92,2,1
3188,34,0,2,1,2885,0,0,10,1,314,2,156,4,1
3189,58,0,0,0,2155,0,1,10,1,135,2,92,5,1
3190,39,2,2,0,902,1,0,10,1,691,2,180,5,1
3191,44,0,0,1,1791,0,0,11,1,71,1,190,1,1
3193,27,9,1,1,5291,0,0,11,1,293,1,91,4,1
3194,77,5,0,0,638,0,0,11,1,288,1,188,1,1
3195,30,3,1,0,4448,0,0,11,1,112,8,-1,0,1
3196,61,5,0,1,5267,0,0,11,1,226,3,-1,0,1
3197,76,5,0,2,3324,0,0,11,1,309,1,90,4,1
3198,28,1,0,0,61,1,0,11,1,253,1,174,4,1
3199,35,0,0,1,0,1,0,11,1,391,2,92,5,1
3200,59,2,0,0,116,0,0,11,1,268,1,183,7,1
3201,42,1,0,0,413,1,0,11,1,456,2,184,2,1
3202,35,6,1,1,353,0,0,11,1,352,1,183,1,1
3203,71,5,0,0,1712,0,0,11,1,660,1,-1,0,1
3204,60,5,0,0,523,0,0,11,1,467,1,182,3,1
3205,34,1,0,0,1454,1,0,11,1,231,2,297,2,1
3206,57,5,0,2,9367,0,0,11,1,981,1,90,6,1
3207,75,5,0,0,291,0,0,11,1,515,1,183,1,1
3208,64,5,0,1,846,0,0,11,1,671,1,181,3,1
3209,36,2,0,1,341,0,0,12,1,419,2,183,1,1
3210,29,2,1,0,113,0,0,12,1,328,2,183,4,1
3211,34,0,1,1,13014,0,0,12,1,637,1,183,1,1
3212,26,7,1,0,632,0,0,12,1,218,1,-1,0,1
3213,41,0,0,1,27696,0,0,12,1,138,2,184,3,1
3214,47,1,0,0,3715,0,0,12,1,171,2,182,4,1
3215,52,0,0,1,4675,0,0,12,1,181,3,-1,0,1
3216,32,2,0,0,3271,0,0,12,1,375,1,374,1,1
3217,21,9,1,0,123,0,0,12,1,379,5,93,2,1
3218,54,2,0,0,10185,0,0,12,1,251,1,186,3,1
3219,29,0,1,1,1026,0,0,12,1,138,2,92,2,1
3220,32,0,0,1,905,0,0,12,1,666,4,-1,0,1
3221,38,4,0,0,775,0,0,12,1,1835,3,182,2,1
3222,48,7,0,0,926,0,0,15,1,382,4,185,6,1
3223,46,0,0,1,349,0,0,15,1,295,2,616,1,1
3224,32,2,0,0,484,1,0,15,1,83,6,187,3,1
3225,49,4,0,2,1830,1,0,15,1,136,1,-1,0,1
3226,37,0,0,1,2987,1,0,15,1,93,1,91,9,1
3227,37,2,1,1,197,0,0,15,1,531,1,91,2,1
3228,23,9,1,0,431,0,0,15,1,201,3,186,2,1
3229,58,3,0,0,169,0,0,15,1,216,1,91,4,1
3230,45,0,0,1,226,1,0,15,1,91,4,185,6,1
3231,30,7,1,0,2424,0,0,15,1,337,1,95,2,1
3232,23,9,1,0,1234,0,0,15,1,379,1,91,1,1
3233,34,0,0,1,271,1,0,15,1,308,1,94,4,1
3234,27,0,1,1,-69,1,0,15,1,205,3,-1,0,1
3235,28,9,1,1,1562,0,0,15,1,659,4,-1,0,1
3236,61,6,2,1,52587,0,0,15,1,394,3,189,1,1
3237,27,1,1,0,535,0,0,15,1,171,1,91,2,1
3238,34,0,1,1,2159,0,0,18,1,386,1,-1,0,1
3239,52,2,0,0,195,1,0,18,1,220,1,63,5,1
3240,28,2,1,0,154,1,0,18,1,416,2,-1,0,1
3241,35,0,1,1,681,0,0,18,1,737,1,561,2,1
3242,66,5,0,0,2326,0,1,18,1,232,1,181,1,1
3243,52,4,0,0,961,0,1,18,1,222,1,553,4,1
3244,26,3,1,1,2532,1,1,18,1,269,1,-1,0,1
3245,38,0,1,1,455,1,0,19,1,255,2,555,6,1
3246,59,6,0,1,2013,0,0,19,1,222,4,94,2,1
3247,47,1,0,0,1568,1,0,19,1,388,1,262,7,1
3249,82,5,0,0,121,0,0,19,1,330,1,-1,0,1
3250,60,5,2,0,1,0,0,19,1,302,1,184,1,1
3251,53,0,0,1,597,0,0,22,1,392,1,-1,0,1
3252,39,0,1,1,763,0,0,22,1,543,1,189,1,1
3254,35,0,0,1,1380,0,0,23,1,155,1,-1,0,1
3255,80,10,0,2,0,0,0,23,1,639,1,189,1,1
3256,47,3,0,0,368,0,0,23,1,269,1,187,5,1
3257,72,5,2,1,438,0,0,23,1,279,1,-1,0,1
3258,45,0,1,1,483,0,0,23,1,95,2,265,11,1
3259,37,7,0,1,7620,0,0,23,1,367,1,176,6,1
3260,29,6,1,1,805,0,0,23,1,132,1,103,7,1
3261,40,0,1,1,0,1,0,23,1,228,2,182,6,1
3262,32,0,0,1,302,1,1,23,1,61,1,384,2,1
3263,20,9,1,0,215,0,0,24,1,175,1,92,6,1
3264,48,10,0,1,5473,0,0,24,1,127,2,184,2,1
3265,60,3,0,0,106,0,0,24,1,137,1,187,4,1
3266,70,5,0,2,2346,0,0,24,1,694,1,184,5,1
3267,78,5,2,0,3219,0,0,24,1,151,1,-1,0,1
3269,61,6,2,1,6610,0,0,24,1,481,2,-1,0,1
3270,27,4,1,0,195,1,0,25,1,416,3,-1,0,1
3271,63,2,0,0,973,0,0,25,1,318,1,388,1,1
3272,59,2,0,0,7766,1,0,25,1,1422,1,461,1,1
3273,22,9,1,0,948,0,0,25,1,169,1,191,3,1
3275,74,5,0,2,1413,0,0,25,1,385,2,-1,0,1
3276,52,2,0,0,117,0,0,26,1,959,3,186,6,1
3277,71,5,2,0,0,0,0,26,1,771,1,171,1,1
3278,33,0,0,1,71,0,0,26,1,335,3,102,2,1
3279,56,2,0,0,1938,0,1,26,1,229,1,192,4,1
3280,30,0,1,1,5359,0,0,26,1,427,1,191,3,1
3282,28,1,1,0,-46,1,0,2,2,525,1,89,11,1
3283,27,2,1,1,1075,0,0,2,2,658,1,-1,0,1
3284,38,4,1,0,91,0,0,2,2,207,1,-1,0,1
3285,28,2,1,0,598,1,0,2,2,177,1,288,2,1
3286,37,0,1,1,1027,1,0,2,2,313,1,152,2,1
3287,47,2,0,2,235,0,0,2,2,136,2,203,1,1
3288,60,5,2,1,2,0,0,2,2,228,4,390,2,1
3289,42,2,0,0,4945,1,0,2,2,311,2,-1,0,1
3290,27,9,1,1,311,0,0,2,2,187,3,322,1,1
3291,25,9,1,0,154,0,0,3,2,141,1,180,2,1
3292,90,5,2,2,712,0,0,3,2,557,1,-1,0,1
3294,29,2,1,1,2489,1,0,3,2,355,1,86,5,1
3295,63,5,0,0,2896,0,0,4,2,180,2,-1,0,1
3296,32,0,1,1,354,0,0,4,2,177,2,133,5,1
3297,32,0,0,1,2667,1,0,4,2,251,1,181,4,1
3298,42,0,0,1,144,0,0,4,2,148,1,87,4,1
3299,26,3,1,1,760,1,0,4,2,456,2,281,5,1
3300,73,5,1,0,1050,0,0,4,2,562,3,181,2,1
3301,26,9,1,0,5296,0,0,5,2,229,1,205,1,1
3302,60,3,0,0,12980,0,0,5,2,115,1,-1,0,1
3303,25,1,1,0,509,0,0,5,2,418,1,-1,0,1
3304,64,5,0,1,1644,0,0,5,2,341,4,179,4,1
3305,68,5,0,2,451,0,0,5,2,373,1,-1,0,1
3306,39,4,0,0,53,0,0,5,2,257,1,394,1,1
3307,40,7,1,0,334,0,0,5,2,219,1,91,6,1
3308,37,0,0,1,6771,0,0,5,2,319,1,-1,0,1
3309,36,4,0,0,52,1,0,5,2,498,2,179,7,1
3310,33,0,2,1,2240,0,0,8,2,264,2,278,1,1
3311,83,5,0,1,4761,0,0,8,2,659,1,-1,0,1
3312,31,2,0,1,1570,1,0,8,2,277,4,286,1,1
3313,64,7,2,0,588,0,0,8,2,409,1,-1,0,1
3314,59,7,0,0,957,0,0,8,2,301,1,89,2,1
3315,33,0,1,1,224,0,0,8,2,241,2,-1,0,1
3316,35,0,0,1,2161,0,0,9,2,139,2,181,3,1
3318,31,0,1,1,147,0,0,9,2,469,1,181,2,1
3319,73,5,0,2,508,0,0,9,2,176,1,-1,0,1
3320,35,2,0,0,294,1,0,9,2,301,1,90,4,1
3321,28,0,1,1,1825,0,0,9,2,236,1,-1,0,1
3322,34,0,0,1,158,0,0,9,2,212,3,181,6,1
3323,33,0,0,1,0,1,0,9,2,305,1,326,1,1
3324,36,4,0,0,4721,0,0,9,2,288,2,90,3,1
3327,28,0,1,1,187,0,0,9,2,295,1,-1,0,1
3328,51,1,0,2,3764,0,0,9,2,450,3,181,6,1
3329,52,7,0,0,1416,0,0,10,2,436,2,182,1,1
3330,61,5,0,0,2801,1,1,10,2,239,1,-1,0,1
3331,39,0,0,1,494,0,0,10,2,106,2,478,3,1
3332,37,7,0,0,1978,0,0,11,2,335,1,-1,0,1
3333,80,5,0,2,155,0,0,12,2,290,1,93,2,1
3334,61,3,0,0,4608,0,0,12,2,212,1,-1,0,1
3335,72,5,0,0,951,0,1,12,2,229,3,339,1,1
3336,36,0,0,1,495,0,0,12,2,213,3,182,6,1
3337,74,5,0,1,1843,0,0,15,2,192,1,185,2,1
3338,35,1,0,0,262,0,0,15,2,427,1,181,3,1
3339,82,5,2,2,0,0,0,15,2,506,2,195,1,1
3340,71,5,0,1,3561,0,0,15,2,577,7,-1,0,1
3341,38,10,1,0,465,1,0,16,2,180,1,302,3,1
3343,53,3,0,0,1796,0,0,16,2,295,1,91,2,1
3344,29,0,1,1,874,1,0,16,2,231,1,181,2,1
3345,64,5,0,2,2140,0,0,16,2,881,3,155,2,1
3346,35,7,1,0,295,0,0,17,2,473,1,-1,0,1
3347,35,3,0,0,304,0,0,18,2,237,1,-1,0,1
3348,46,0,2,1,624,0,0,18,2,420,1,276,1,1
3349,25,1,1,0,303,0,0,18,2,265,1,-1,0,1
3350,46,0,0,1,273,1,0,18,2,910,2,184,4,1
3351,59,0,0,1,3342,0,0,18,2,467,2,188,6,1
3352,35,2,1,0,1227,0,0,18,2,593,4,90,6,1
3353,22,2,1,0,283,1,0,22,2,254,2,-1,0,1
3354,31,0,1,1,3384,0,0,22,2,247,3,187,3,1
3355,43,0,2,1,2367,0,0,22,2,173,2,181,4,1
3356,35,0,1,1,5958,1,0,22,2,215,1,-1,0,1
3357,60,3,0,0,3735,0,0,22,2,248,1,90,10,1
3358,54,0,0,0,2693,0,0,22,2,222,1,188,6,1
3359,29,6,1,1,655,0,0,23,2,273,1,-1,0,1
3360,30,9,1,0,1681,0,0,23,2,128,1,106,2,1
3361,28,0,1,1,866,0,0,23,2,191,2,-1,0,1
3362,43,4,0,0,774,0,0,25,2,101,1,421,1,1
3363,37,4,0,0,2678,0,0,25,2,156,1,-1,0,1
3364,62,0,0,1,3371,0,0,25,2,187,1,178,2,1
3365,57,0,0,1,10583,0,0,25,2,272,1,178,6,1
3366,33,0,1,1,4176,0,0,26,2,288,3,-1,0,1
3367,47,0,1,1,334,1,0,26,2,360,1,326,8,1
3368,39,2,1,1,393,0,0,26,2,281,1,-1,0,1
3369,30,6,1,1,916,0,0,29,2,92,2,90,2,1
3370,28,3,1,1,832,0,0,29,2,433,3,342,1,1
3371,57,0,2,1,3287,0,0,30,2,277,2,337,1,1
3372,23,4,1,0,488,0,0,30,2,236,1,92,2,1
3373,56,10,1,1,1947,0,0,30,2,110,1,-1,0,1
3374,44,3,2,1,558,1,0,31,2,262,2,-1,0,1
3375,80,5,2,2,235,0,0,31,2,577,1,223,3,1
3376,47,0,0,1,288,0,0,31,2,193,1,181,1,1
3377,27,9,1,0,6036,0,0,31,2,175,1,181,1,1
3378,26,0,1,1,3,1,1,1,3,149,1,350,1,1
3379,50,2,2,0,0,0,0,1,3,280,1,184,3,1
3380,84,5,0,0,81204,0,0,1,3,390,1,94,3,1
3381,86,5,0,2,5236,0,0,1,3,558,2,-1,0,1
3383,45,2,0,0,1348,0,1,1,3,358,2,-1,0,1
3384,60,1,0,2,7929,0,0,1,3,111,1,-1,0,1
3385,47,3,0,0,70,1,0,5,3,144,4,374,2,1
3386,53,3,0,0,459,0,0,5,3,558,1,-1,0,1
3387,54,2,0,0,2102,1,0,5,3,547,1,626,2,1
3388,19,9,1,0,394,0,0,5,3,327,3,-1,0,1
3389,24,9,1,0,4126,0,0,5,3,907,4,185,7,1
3390,39,0,2,1,224,0,0,5,3,208,1,-1,0,1
3391,53,2,0,1,9001,0,0,5,3,170,1,-1,0,1
3393,30,0,0,1,102,1,0,5,3,470,7,426,3,1
3394,32,0,1,0,1088,1,0,6,3,317,1,363,2,1
3395,33,6,1,1,562,1,1,6,3,196,1,363,1,1
3396,33,0,1,1,718,1,0,6,3,122,1,98,2,1
3398,27,2,1,1,-67,1,0,6,3,604,3,236,2,1
3399,55,0,0,1,3848,1,0,8,3,222,2,-1,0,1
3400,36,0,1,1,579,0,0,12,3,481,1,-1,0,1
3401,26,0,1,1,1646,0,0,12,3,524,4,206,5,1
3402,31,3,0,0,1229,0,0,12,3,176,1,-1,0,1
3403,25,7,1,2,129,0,0,12,3,176,3,-1,0,1
3404,49,3,0,0,197,1,0,13,3,223,1,182,2,1
3405,30,0,1,1,3779,0,0,13,3,1093,1,-1,0,1
3406,32,0,1,1,2016,0,0,13,3,232,1,348,1,1
3407,36,0,1,1,436,0,0,13,3,567,1,595,2,1
3408,38,0,0,1,413,0,0,13,3,240,1,179,2,1
3409,45,1,1,2,116,0,0,13,3,122,1,-1,0,1
3411,23,9,1,0,107,0,0,13,3,256,5,181,2,1
3412,38,2,0,0,497,0,0,14,3,173,1,-1,0,1
3413,44,4,0,2,2557,1,0,14,3,250,1,181,8,1
3414,35,0,1,1,2646,0,0,14,3,133,8,183,2,1
3415,75,5,0,0,3771,0,0,15,3,185,1,181,2,1
3416,26,2,1,1,1066,0,0,15,3,200,1,-1,0,1
3417,59,2,0,0,1,0,0,15,3,159,2,378,3,1
3418,30,0,1,1,232,0,0,15,3,141,1,-1,0,1
3419,36,1,0,2,1177,0,0,15,3,330,1,311,4,1
3420,39,2,0,0,603,0,1,15,3,214,1,-1,0,1
3421,24,0,1,1,736,1,0,15,3,442,2,246,2,1
3422,22,4,1,0,129,0,0,15,3,218,2,181,1,1
3423,36,0,0,1,-115,1,0,16,3,297,4,182,2,1
3424,22,0,1,1,104,0,1,16,3,330,3,-1,0,1
3425,34,0,0,1,589,0,0,19,3,125,2,-1,0,1
3426,22,9,1,2,3472,0,0,19,3,529,1,181,4,1
3427,57,0,0,1,2845,1,0,19,3,1143,5,-1,0,1
3428,30,9,1,1,7529,0,0,20,3,175,6,183,1,1
3429,55,7,2,0,309,0,0,20,3,167,1,181,3,1
3430,38,1,2,0,0,1,0,20,3,162,1,181,5,1
3431,39,1,1,0,1672,1,0,20,3,462,1,648,1,1
3432,38,2,1,0,1711,0,0,20,3,379,3,202,1,1
3433,24,3,1,0,1295,0,0,21,3,476,1,-1,0,1
3434,30,9,1,0,2046,0,0,21,3,595,3,254,1,1
3435,29,1,1,1,455,0,0,21,3,403,1,-1,0,1
3437,52,2,0,0,371,1,1,21,3,224,2,182,1,1
3438,62,0,0,1,997,0,0,22,3,554,1,304,2,1
3439,40,2,0,1,206,0,0,23,3,499,6,185,4,1
3440,76,5,0,0,820,0,0,23,3,263,4,-1,0,1
3441,31,3,1,0,410,0,0,23,3,342,1,-1,0,1
3442,42,6,0,0,1216,1,0,23,3,296,1,521,1,1
3444,73,5,0,2,796,0,0,23,3,888,1,182,3,1
3445,41,0,2,1,5037,0,0,23,3,252,9,185,5,1
3447,46,3,2,2,429,1,0,26,3,465,2,369,2,1
3448,35,2,0,0,2779,0,0,26,3,182,2,186,2,1
3449,26,0,1,1,222,0,0,26,3,192,1,334,1,1
3450,45,1,1,0,0,1,0,26,3,1472,1,192,4,1
3451,29,0,1,1,1445,0,0,26,3,328,2,143,2,1
3452,30,2,1,1,655,0,0,26,3,212,1,202,2,1
3453,26,7,1,1,77,0,0,26,3,175,1,-1,0,1
3454,63,1,0,2,115,0,0,27,3,325,1,180,7,1
3455,37,7,1,0,2722,0,0,27,3,426,2,179,3,1
3456,26,0,1,1,1438,0,0,27,3,321,1,449,1,1
3458,30,3,1,0,915,1,0,27,3,370,1,-1,0,1
3459,61,5,0,0,1058,0,0,27,3,159,3,-1,0,1
3460,69,5,0,0,0,0,0,28,3,184,2,126,2,1
3462,30,0,1,1,697,0,0,28,3,545,2,181,8,1
3463,64,5,0,0,4787,0,0,28,3,392,1,182,1,1
3464,55,10,0,0,962,1,0,28,3,623,1,181,3,1
3465,55,2,0,1,1320,0,0,28,3,387,2,-1,0,1
3466,29,0,1,1,2955,0,0,29,3,226,2,-1,0,1
3467,41,7,0,1,0,0,0,29,3,882,1,181,3,1
3468,63,5,0,2,12067,0,0,29,3,660,1,191,1,1
3469,45,3,0,0,3006,0,0,29,3,388,2,-1,0,1
3470,32,2,1,1,388,0,0,29,3,250,3,-1,0,1
3471,41,6,0,1,0,1,0,29,3,395,3,426,1,1
3472,37,0,0,0,565,0,0,29,3,449,1,398,1,1
3473,19,9,1,0,329,0,0,30,3,169,1,190,2,1
3474,61,5,2,0,4243,0,0,30,3,315,1,182,2,1
3475,40,7,1,1,72,0,0,30,3,463,1,-1,0,1
3476,30,0,0,1,4328,0,0,30,3,262,3,189,11,1
3477,54,2,0,1,395,0,0,30,3,183,1,183,2,1
3478,49,3,0,0,0,0,0,30,3,551,1,-1,0,1
3479,45,3,0,0,205,0,0,4,4,552,1,90,2,1
3480,48,1,0,0,1730,1,0,4,4,361,1,89,3,1
3481,60,1,0,2,5,0,0,4,4,494,1,95,2,1
3482,34,7,1,0,1965,0,0,4,4,714,1,-1,0,1
3483,29,10,1,1,19,0,0,4,4,268,1,88,4,1
3484,77,5,0,1,7802,0,0,4,4,421,1,92,2,1
3486,80,5,0,2,155,0,0,4,4,209,1,53,3,1
3487,26,2,1,1,401,0,0,5,4,188,2,-1,0,1
3488,33,3,0,1,79,1,0,5,4,389,1,195,4,1
3489,41,2,1,1,1646,1,0,5,4,258,1,90,7,1
3490,28,0,1,1,437,0,0,5,4,338,1,-1,0,1
3491,74,5,0,0,935,0,0,5,4,226,1,99,2,1
3493,72,5,0,2,2304,0,0,5,4,510,4,-1,0,1
3495,46,1,0,0,640,1,0,6,4,246,1,55,5,1
3496,37,2,0,1,88,0,0,6,4,195,1,90,3,1
3497,37,0,0,1,2283,0,0,6,4,243,2,98,2,1
3498,32,2,0,0,473,0,1,7,4,292,3,-1,0,1
3499,51,2,0,1,0,0,0,7,4,662,2,66,2,1
3501,35,0,0,1,62,0,0,7,4,226,2,88,4,1
3502,53,0,0,1,3634,0,0,7,4,211,4,88,8,1
3503,46,0,0,1,273,1,0,10,4,583,6,53,6,1
3504,78,5,2,0,3417,0,0,12,4,309,1,181,1,1
3505,34,2,0,0,133,0,0,12,4,171,2,181,3,1
3506,54,0,0,1,1624,0,0,12,4,166,3,182,10,1
3507,33,4,0,0,386,0,0,12,4,317,1,181,5,1
3509,34,2,1,1,2838,1,0,13,4,620,3,-1,0,1
3510,32,7,1,0,1026,1,0,13,4,289,1,-1,0,1
3512,40,3,0,0,260,1,0,13,4,306,1,181,5,1
3513,63,5,2,1,0,0,0,13,4,263,1,181,2,1
3514,37,0,0,1,2987,1,0,13,4,216,1,87,10,1
3515,48,1,0,0,1230,1,0,13,4,328,2,182,3,1
3516,28,2,1,0,2335,0,0,13,4,624,1,-1,0,1
3517,35,0,0,1,8000,0,0,13,4,331,1,90,3,1
3518,29,0,1,1,-27,0,0,13,4,270,1,-1,0,1
3519,68,5,0,0,1146,0,0,13,4,356,1,71,5,1
3520,53,1,1,0,1004,0,0,13,4,393,1,84,1,1
3521,37,2,1,1,197,0,0,13,4,234,1,87,3,1
3522,58,3,0,0,169,0,0,13,4,336,3,87,5,1
3523,37,0,0,1,393,1,0,14,4,567,3,275,4,1
3524,37,3,0,1,29,0,0,14,4,404,2,183,2,1
3525,34,3,0,0,920,0,0,14,4,526,3,179,3,1
3526,50,3,0,0,3608,1,0,14,4,196,8,182,4,1
3527,56,0,0,2,870,0,0,14,4,220,1,179,1,1
3528,57,5,0,2,9367,0,0,14,4,700,4,92,7,1
3529,29,7,1,2,1374,0,0,14,4,1205,2,178,7,1
3530,75,5,0,1,6027,0,0,14,4,809,1,179,4,1
3531,24,0,1,1,1,0,0,14,4,396,5,-1,0,1
3532,46,0,0,1,349,0,0,14,4,466,4,88,3,1
3533,27,9,1,1,39,0,0,17,4,379,1,258,10,1
3534,52,0,0,1,583,0,0,17,4,376,1,181,3,1
3535,38,0,0,1,1276,0,0,17,4,272,2,182,3,1
3536,33,0,1,1,2364,0,0,17,4,508,1,-1,0,1
3537,53,3,0,0,53,1,0,18,4,387,1,-1,0,1
3538,64,5,0,0,1612,0,0,18,4,336,1,89,5,1
3539,84,5,2,2,639,0,0,18,4,353,3,-1,0,1
3540,62,5,0,0,3114,0,0,18,4,243,2,186,1,1
3541,41,3,0,1,1,1,0,18,4,327,2,361,3,1
3542,29,3,1,0,1070,1,0,19,4,30,1,357,1,1
3543,53,2,0,0,195,1,0,19,4,472,1,90,6,1
3544,30,2,1,0,3144,0,0,19,4,212,2,-1,0,1
3545,37,0,0,1,3236,0,0,20,4,291,2,202,5,1
3547,47,1,0,0,1568,1,0,21,4,226,3,91,8,1
3548,61,2,0,0,1191,0,0,21,4,214,4,-1,0,1
3549,46,6,0,0,706,0,0,21,4,588,1,386,3,1
3550,31,7,1,0,2616,0,0,21,4,374,1,185,2,1
3551,21,9,1,0,215,0,0,24,4,382,1,89,7,1
3552,71,5,0,2,3230,0,0,24,4,341,2,133,3,1
3553,52,3,1,0,726,1,0,24,4,699,1,378,9,1
3554,25,9,1,0,3713,0,0,24,4,323,2,353,3,1
3555,60,2,0,0,0,0,0,25,4,641,4,-1,0,1
3556,30,3,1,0,265,1,0,25,4,681,1,181,2,1
3557,29,7,1,1,70,0,0,25,4,393,1,-1,0,1
3558,52,0,0,1,388,0,0,25,4,272,1,-1,0,1
3559,59,0,0,2,1727,0,0,25,4,500,4,358,2,1
3560,38,2,0,0,205,0,0,26,4,332,1,-1,0,1
3561,33,4,1,0,2881,0,0,26,4,289,1,328,1,1
3562,31,2,1,0,846,0,0,26,4,405,3,205,2,1
3563,40,2,0,0,2266,0,0,26,4,175,3,89,7,1
3564,28,2,0,0,742,0,0,26,4,236,1,-1,0,1
3566,32,3,1,0,344,0,0,26,4,530,2,-1,0,1
3567,67,5,0,2,1430,0,0,26,4,283,2,135,5,1
3568,39,7,2,0,265,1,0,27,4,93,1,555,2,1
3569,46,10,0,0,38,0,0,27,4,181,3,183,1,1
3570,54,5,0,0,3538,0,0,27,4,820,1,-1,0,1
3572,45,2,0,0,1831,0,0,27,4,275,2,-1,0,1
3573,63,1,0,0,641,0,0,27,4,417,2,-1,0,1
3574,60,7,0,0,1047,0,0,27,4,173,3,279,4,1
